W Wheat Futures
MAR18     422'2     425'6     421'2     424'6     425'2    +3'6       51901      421'4       53024      294922
MAY18     435'0     438'4     434'4     437'6     438'2    +3'6       15074      434'4       14843      103058
JLY18     447'4     451'4     447'4     451'0     451'2    +3'4       10970      447'6       10902       77170
SEP18     461'6     466'0     461'6     465'4A    466'0    +4'0        1988      462'0        1788       29367
DEC18     480'0     485'0     480'0     484'2     484'6    +4'4        3369      480'2        3077       47549
MAR19     494'2     498'2     494'2     498'0A    498'2    +5'0         240      493'2         229        4460
MAY19      ----     504'0B     ----     504'0B    506'6    +5'2           5      501'4          31         159
JLY19     506'2     508'4B    505'2A    508'4B    509'0    +5'6          35      503'2          35         808
SEP19      ----      ----      ----      ----     517'6    +5'2           9      512'4                      51
DEC19      ----      ----      ----      ----     534'2    +5'2          11      529'0           2          40
MAR20      ----      ----      ----      ----     540'6    +8'4           8      532'2                      12
MAY20      ----      ----      ----      ----     540'6    +8'6                  532'0
22300      ----      ----      ----      ----     58.50    UNCH                  58.50
22400      ----      ----      ----      ----     59.50    UNCH                  59.50
22500      ----      ----      ----      ----     60.50    UNCH                  60.50
22600      ----      ----      ----      ----     61.50    UNCH                  61.50
22700      ----      ----      ----      ----     62.50    UNCH                  62.50
22800      ----      ----      ----      ----     63.50    UNCH                  63.50
22900      ----      ----      ----      ----     64.50    UNCH                  64.50
23000      ----      ----      ----      ----     65.50    UNCH                  65.50
23100      ----      ----      ----      ----     66.50    UNCH                  66.50
23200      ----      ----      ----      ----     67.50    UNCH                  67.50
23300      ----      ----      ----      ----     68.25    UNCH                  68.25
23400      ----      ----      ----      ----     69.25    UNCH                  69.25
23500      ----      ----      ----      ----     70.25    UNCH                  70.25
23600      ----      ----      ----      ----     71.25    UNCH                  71.25
23800      ----      ----      ----      ----     73.25    UNCH                  73.25
24000      ----      ----      ----      ----     75.25    UNCH                  75.25
24200      ----      ----      ----      ----     77.25    UNCH                  77.25
24400      ----      ----      ----      ----     79.25    UNCH                  79.25
24600      ----      ----      ----      ----     81.25    UNCH                  81.25
24800      ----      ----      ----      ----     83.25    UNCH                  83.25
25000      ----      ----      ----      ----     85.25    UNCH                  85.25
25200      ----      ----      ----      ----     87.25    UNCH                  87.25
25400      ----      ----      ----      ----     89.25    UNCH                  89.25
25600      ----      ----      ----      ----     91.25    UNCH                  91.25
25800      ----      ----      ----      ----     93.25    UNCH                  93.25
26000      ----      ----      ----      ----     95.25    UNCH                  95.25
26200      ----      ----      ----      ----     97.25    UNCH                  97.25
26400      ----      ----      ----      ----     99.00    UNCH                  99.00
26600      ----      ----      ----      ----    101.00    UNCH                 101.00
26800      ----      ----      ----      ----    103.00    UNCH                 103.00
27000      ----      ----      ----      ----    105.00    UNCH                 105.00
27200      ----      ----      ----      ----    107.00    UNCH                 107.00
27400      ----      ----      ----      ----    109.00    UNCH                 109.00
27600      ----      ----      ----      ----    111.00    UNCH                 111.00
27800      ----      ----      ----      ----    113.00    UNCH                 113.00
28000      ----      ----      ----      ----    115.00    UNCH                 115.00
28200      ----      ----      ----      ----    117.00    UNCH                 117.00
8200       ----      ----      ----      ----      1.00    UNCH                   1.00
8400       ----      ----      ----      ----      1.00    UNCH                   1.00
8600       ----      ----      ----      ----      1.00    UNCH                   1.00
8800       ----      ----      ----      ----      1.25    UNCH                   1.25
9000       ----      ----      ----      ----      1.25    UNCH                   1.25
9200       ----      ----      ----      ----      1.25    UNCH                   1.25
9400       ----      ----      ----      ----      1.50    UNCH                   1.50
